Jugada,1,2,3,4,5,Diferencial,Tipus de jugada,Èxit/No Èxit,Punts,Quart,Clutch-time,Rival,Terreny,Competició
2228,Jokubaitis,Laprovittola,Exum,Smits,Sanli,19,2,1,2,3,0,Panathinaikos,Local,Eurolliga
2229,Jokubaitis,Laprovittola,Exum,Smits,Sanli,20,2,1,3,4,0,Panathinaikos,Local,Eurolliga
2230,Jokubaitis,Laprovittola,Exum,Smits,Sanli,23,5,1,2,4,0,Panathinaikos,Local,Eurolliga
2231,Jokubaitis,Laprovittola,Exum,Smits,Sanli,23,2,1,2,4,0,Panathinaikos,Local,Eurolliga
2232,Exum,Kuric,Martinez,Smits,Sanli,23,2,1,3,4,0,Panathinaikos,Local,Eurolliga
2233,Exum,Kuric,Martinez,Smits,Nnaji,26,5,0,0,4,0,Panathinaikos,Local,Eurolliga
2234,Exum,Kuric,Martinez,Smits,Nnaji,26,1,1,0,4,0,Panathinaikos,Local,Eurolliga
2235,Exum,Kuric,Martinez,Smits,Nnaji,24,4,1,2,4,0,Panathinaikos,Local,Eurolliga
2236,Exum,Kuric,Martinez,Smits,Nnaji,26,4,1,2,4,0,Panathinaikos,Local,Eurolliga
2237,Exum,Kuric,Martinez,Smits,Nnaji,27,4,0,0,4,0,Panathinaikos,Local,Eurolliga
2238,Exum,Kuric,Martinez,Smits,Nnaji,25,4,1,2,4,0,Panathinaikos,Local,Eurolliga
2239,Exum,Kuric,Martinez,Smits,Nnaji,25,2,1,0,4,0,Panathinaikos,Local,Eurolliga
2240,Exum,Kuric,Martinez,Smits,Nnaji,23,3,0,0,4,0,Panathinaikos,Local,Eurolliga
2241,Exum,Kuric,Martinez,Smits,Nnaji,23,1,1,0,4,0,Panathinaikos,Local,Eurolliga
2242,Jokubaitis,Exum,Martinez,Smits,Nnaji,23,2,1,0,4,0,Panathinaikos,Local,Eurolliga
2243,Jokubaitis,Exum,Martinez,Smits,Nnaji,21,4,1,3,4,0,Panathinaikos,Local,Eurolliga
2244,Jokubaitis,Exum,Martinez,Smits,Nnaji,24,2,1,2,4,0,Panathinaikos,Local,Eurolliga
2245,Jokubaitis,Exum,Martinez,Smits,Nnaji,26,5,1,2,4,0,Panathinaikos,Local,Eurolliga
2246,Jokubaitis,Exum,Martinez,Smits,Nnaji,28,2,0,0,4,0,Panathinaikos,Local,Eurolliga
2247,Jokubaitis,Exum,Martinez,Smits,Nnaji,28,5,0,0,4,0,Panathinaikos,Local,Eurolliga
2248,Jokubaitis,Exum,Martinez,Smits,Nnaji,26,2,1,0,4,0,Panathinaikos,Local,Eurolliga
2249,Calathes,Laprovittola,Exum,Mirotic,Sanli,0,2,1,3,1,0,Madrid,Visitant,Eurolliga
2250,Calathes,Laprovittola,Exum,Mirotic,Sanli,3,2,0,0,1,0,Madrid,Visitant,Eurolliga
2251,Calathes,Laprovittola,Exum,Mirotic,Sanli,1,3,1,3,1,0,Madrid,Visitant,Eurolliga
2252,Calathes,Laprovittola,Exum,Mirotic,Sanli,4,5,1,0,1,0,Madrid,Visitant,Eurolliga
2253,Calathes,Laprovittola,Exum,Mirotic,Sanli,4,3,1,3,1,0,Madrid,Visitant,Eurolliga
2254,Calathes,Laprovittola,Exum,Mirotic,Sanli,7,3,1,3,1,0,Madrid,Visitant,Eurolliga
2255,Calathes,Laprovittola,Exum,Mirotic,Sanli,10,2,1,0,1,0,Madrid,Visitant,Eurolliga
2256,Calathes,Laprovittola,Exum,Mirotic,Sanli,10,2,1,3,1,0,Madrid,Visitant,Eurolliga
2257,Calathes,Exum,Kuric,Mirotic,Sanli,13,2,1,2,1,0,Madrid,Visitant,Eurolliga
2258,Calathes,Exum,Kuric,Mirotic,Sanli,15,1,1,2,1,0,Madrid,Visitant,Eurolliga
2259,Calathes,Exum,Kuric,Smits,Sanli,17,2,1,0,1,0,Madrid,Visitant,Eurolliga
2260,Calathes,Exum,Kuric,Smits,Sanli,17,1,1,0,1,0,Madrid,Visitant,Eurolliga
2261,Calathes,Exum,Kuric,Smits,Sanli,17,2,1,2,1,0,Madrid,Visitant,Eurolliga
2262,Calathes,Exum,Kuric,Smits,Sanli,19,5,1,3,1,0,Madrid,Visitant,Eurolliga
2263,Calathes,Exum,Kuric,Smits,Sanli,20,2,0,0,1,0,Madrid,Visitant,Eurolliga
2264,Calathes,Exum,Kuric,Smits,Sanli,20,4,0,0,1,0,Madrid,Visitant,Eurolliga
2265,Calathes,Exum,Kuric,Smits,Sanli,20,3,1,2,1,0,Madrid,Visitant,Eurolliga
2266,Calathes,Exum,Kuric,Smits,Sanli,20,2,1,2,1,0,Madrid,Visitant,Eurolliga
2267,Calathes,Exum,Kuric,Smits,Sanli,22,2,1,0,1,0,Madrid,Visitant,Eurolliga
2268,Jokubaitis,Kuric,Martinez,Mirotic,Davies,20,2,1,0,1,0,Madrid,Visitant,Eurolliga
2269,Jokubaitis,Kuric,Martinez,Smits,Davies,20,4,1,2,2,0,Madrid,Visitant,Eurolliga
2270,Jokubaitis,Kuric,Martinez,Smits,Davies,20,4,1,0,2,0,Madrid,Visitant,Eurolliga
2271,Jokubaitis,Kuric,Martinez,Smits,Davies,20,2,1,0,2,0,Madrid,Visitant,Eurolliga
2272,Jokubaitis,Kuric,Martinez,Smits,Davies,22,5,1,0,2,0,Madrid,Visitant,Eurolliga
2273,Jokubaitis,Kuric,Martinez,Smits,Davies,22,4,1,2,2,0,Madrid,Visitant,Eurolliga
2274,Jokubaitis,Kuric,Martinez,Smits,Davies,24,2,1,2,2,0,Madrid,Visitant,Eurolliga
2275,Jokubaitis,Kuric,Martinez,Smits,Davies,24,4,0,0,2,0,Madrid,Visitant,Eurolliga
2276,Jokubaitis,Kuric,Hayes-Davis,Smits,Davies,24,2,1,2,2,0,Madrid,Visitant,Eurolliga
2277,Jokubaitis,Kuric,Martinez,Smits,Davies,24,1,1,2,2,0,Madrid,Visitant,Eurolliga
2278,Jokubaitis,Kuric,Martinez,Smits,Davies,26,5,1,0,2,0,Madrid,Visitant,Eurolliga
2279,Jokubaitis,Kuric,Martinez,Smits,Davies,26,4,1,0,2,0,Madrid,Visitant,Eurolliga
2280,Calathes,Laprovittola,Exum,Mirotic,Davies,24,4,0,0,2,0,Madrid,Visitant,Eurolliga
2281,Calathes,Laprovittola,Exum,Mirotic,Davies,22,4,1,2,2,0,Madrid,Visitant,Eurolliga
2282,Calathes,Laprovittola,Exum,Mirotic,Davies,24,5,0,0,2,0,Madrid,Visitant,Eurolliga
2283,Calathes,Laprovittola,Exum,Mirotic,Sanli,22,2,1,2,2,0,Madrid,Visitant,Eurolliga
2284,Calathes,Laprovittola,Exum,Mirotic,Sanli,22,3,1,0,2,0,Madrid,Visitant,Eurolliga
2285,Calathes,Exum,Kuric,Mirotic,Sanli,21,5,1,0,2,0,Madrid,Visitant,Eurolliga
2286,Calathes,Exum,Kuric,Mirotic,Sanli,21,2,1,2,2,0,Madrid,Visitant,Eurolliga
2287,Calathes,Exum,Kuric,Mirotic,Sanli,21,3,1,0,2,0,Madrid,Visitant,Eurolliga
2288,Calathes,Exum,Kuric,Mirotic,Sanli,21,4,1,2,2,0,Madrid,Visitant,Eurolliga
2289,Calathes,Exum,Kuric,Mirotic,Davies,21,5,1,2,2,0,Madrid,Visitant,Eurolliga
2290,Calathes,Exum,Kuric,Mirotic,Davies,21,2,1,2,2,0,Madrid,Visitant,Eurolliga
2291,Calathes,Exum,Kuric,Mirotic,Davies,21,2,0,0,2,0,Madrid,Visitant,Eurolliga
2292,Calathes,Exum,Kuric,Mirotic,Davies,21,1,0,0,2,0,Madrid,Visitant,Eurolliga
2293,Calathes,Laprovittola,Exum,Mirotic,Sanli,21,4,0,0,3,0,Madrid,Visitant,Eurolliga
2294,Calathes,Laprovittola,Exum,Mirotic,Sanli,21,2,0,0,3,0,Madrid,Visitant,Eurolliga
2295,Calathes,Laprovittola,Exum,Mirotic,Sanli,21,5,1,0,3,0,Madrid,Visitant,Eurolliga
2296,Calathes,Laprovittola,Exum,Mirotic,Sanli,21,2,0,0,3,0,Madrid,Visitant,Eurolliga
2297,Calathes,Laprovittola,Exum,Mirotic,Sanli,19,2,1,0,3,0,Madrid,Visitant,Eurolliga
2298,Calathes,Laprovittola,Exum,Mirotic,Sanli,19,2,1,0,3,0,Madrid,Visitant,Eurolliga
2299,Jokubaitis,Laprovittola,Exum,Mirotic,Davies,19,5,1,2,3,0,Madrid,Visitant,Eurolliga
2300,Jokubaitis,Laprovittola,Exum,Mirotic,Davies,18,4,1,0,3,0,Madrid,Visitant,Eurolliga
2301,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,16,3,1,0,3,0,Madrid,Visitant,Eurolliga
2302,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,16,3,1,3,3,0,Madrid,Visitant,Eurolliga
2303,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,19,5,1,2,3,0,Madrid,Visitant,Eurolliga
2304,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,19,2,0,0,3,0,Madrid,Visitant,Eurolliga
2305,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,19,1,1,3,3,0,Madrid,Visitant,Eurolliga
2306,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,20,3,1,2,3,0,Madrid,Visitant,Eurolliga
2307,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,22,5,1,0,3,0,Madrid,Visitant,Eurolliga
2308,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,22,2,0,0,3,0,Madrid,Visitant,Eurolliga
2309,Jokubaitis,Kuric,Martinez,Mirotic,Davies,22,4,1,0,3,0,Madrid,Visitant,Eurolliga
2310,Jokubaitis,Kuric,Martinez,Smits,Davies,20,3,0,0,3,0,Madrid,Visitant,Eurolliga
2311,Jokubaitis,Kuric,Martinez,Smits,Davies,20,1,1,0,3,0,Madrid,Visitant,Eurolliga
2312,Jokubaitis,Kuric,Martinez,Smits,Davies,18,2,1,2,3,0,Madrid,Visitant,Eurolliga
2313,Jokubaitis,Kuric,Martinez,Smits,Davies,18,2,0,0,3,0,Madrid,Visitant,Eurolliga
2314,Jokubaitis,Kuric,Martinez,Smits,Davies,18,1,1,0,3,0,Madrid,Visitant,Eurolliga
2315,Jokubaitis,Kuric,Martinez,Smits,Davies,17,2,1,2,3,0,Madrid,Visitant,Eurolliga
2316,Jokubaitis,Kuric,Martinez,Mirotic,Smits,17,3,0,0,3,0,Madrid,Visitant,Eurolliga
2317,Jokubaitis,Exum,Kuric,Mirotic,Sanli,16,3,1,2,3,0,Madrid,Visitant,Eurolliga
2318,Jokubaitis,Exum,Kuric,Mirotic,Sanli,16,4,0,0,3,0,Madrid,Visitant,Eurolliga
2319,Jokubaitis,Exum,Kuric,Mirotic,Sanli,16,2,0,0,3,0,Madrid,Visitant,Eurolliga
2320,Jokubaitis,Exum,Kuric,Mirotic,Sanli,16,2,0,0,3,0,Madrid,Visitant,Eurolliga
2321,Calathes,Laprovittola,Exum,Mirotic,Davies,16,2,0,0,4,0,Madrid,Visitant,Eurolliga
2322,Calathes,Laprovittola,Exum,Mirotic,Davies,16,2,1,0,4,0,Madrid,Visitant,Eurolliga
2323,Calathes,Laprovittola,Exum,Mirotic,Davies,16,2,0,0,4,0,Madrid,Visitant,Eurolliga
2324,Calathes,Laprovittola,Exum,Mirotic,Davies,16,5,1,0,4,0,Madrid,Visitant,Eurolliga
2325,Calathes,Laprovittola,Exum,Mirotic,Davies,16,2,1,2,4,0,Madrid,Visitant,Eurolliga
2326,Calathes,Laprovittola,Exum,Mirotic,Davies,15,2,0,0,4,0,Madrid,Visitant,Eurolliga
2327,Calathes,Laprovittola,Exum,Mirotic,Davies,15,1,1,2,4,0,Madrid,Visitant,Eurolliga
2328,Calathes,Laprovittola,Exum,Mirotic,Davies,15,2,0,0,4,0,Madrid,Visitant,Eurolliga
2329,Calathes,Laprovittola,Exum,Mirotic,Davies,15,4,0,0,4,0,Madrid,Visitant,Eurolliga
2330,Calathes,Laprovittola,Exum,Mirotic,Davies,13,5,1,0,4,0,Madrid,Visitant,Eurolliga
2331,Calathes,Laprovittola,Exum,Smits,Sanli,13,1,0,0,4,0,Madrid,Visitant,Eurolliga
2332,Calathes,Laprovittola,Exum,Smits,Davies,13,5,1,0,4,0,Madrid,Visitant,Eurolliga
2333,Calathes,Laprovittola,Exum,Smits,Davies,13,2,1,2,4,0,Madrid,Visitant,Eurolliga
2334,Calathes,Laprovittola,Exum,Smits,Davies,13,2,0,0,4,0,Madrid,Visitant,Eurolliga
2335,Calathes,Laprovittola,Exum,Smits,Davies,13,2,0,0,4,0,Madrid,Visitant,Eurolliga
2336,Calathes,Laprovittola,Exum,Smits,Davies,13,4,1,0,4,0,Madrid,Visitant,Eurolliga
2337,Calathes,Laprovittola,Exum,Mirotic,Davies,13,4,1,2,4,0,Madrid,Visitant,Eurolliga
2338,Calathes,Laprovittola,Exum,Mirotic,Davies,13,2,0,0,4,0,Madrid,Visitant,Eurolliga
2339,Calathes,Laprovittola,Exum,Mirotic,Davies,13,3,1,0,4,0,Madrid,Visitant,Eurolliga
2340,Calathes,Laprovittola,Exum,Mirotic,Davies,13,2,0,0,4,0,Madrid,Visitant,Eurolliga
2341,Calathes,Laprovittola,Exum,Mirotic,Davies,13,3,1,3,4,0,Madrid,Visitant,Eurolliga
2342,Calathes,Laprovittola,Exum,Mirotic,Davies,14,2,1,0,4,0,Madrid,Visitant,Eurolliga
2343,Calathes,Laprovittola,Exum,Mirotic,Davies,14,5,1,2,4,0,Madrid,Visitant,Eurolliga
2344,Jokubaitis,Martinez,Hayes-Davis,Smits,Nnaji,16,4,1,0,4,0,Madrid,Visitant,Eurolliga
2345,Jokubaitis,Martinez,Hayes-Davis,Smits,Nnaji,16,2,0,0,4,0,Madrid,Visitant,Eurolliga
2346,Jokubaitis,Martinez,Hayes-Davis,Smits,Nnaji,16,5,1,2,4,0,Madrid,Visitant,Eurolliga
2347,Calathes,Laprovittola,Exum,Mirotic,Sanli,-2,2,1,2,1,0,Monaco,Local,Eurolliga
2348,Calathes,Laprovittola,Exum,Mirotic,Sanli,0,2,0,0,1,0,Monaco,Local,Eurolliga
2349,Calathes,Laprovittola,Exum,Mirotic,Sanli,0,4,1,2,1,0,Monaco,Local,Eurolliga
2350,Calathes,Laprovittola,Exum,Mirotic,Sanli,0,3,1,0,1,0,Monaco,Local,Eurolliga
2351,Calathes,Laprovittola,Exum,Mirotic,Sanli,0,2,1,2,1,0,Monaco,Local,Eurolliga
2352,Calathes,Laprovittola,Exum,Mirotic,Sanli,2,2,1,0,1,0,Monaco,Local,Eurolliga
2353,Calathes,Laprovittola,Exum,Mirotic,Sanli,2,3,1,0,1,0,Monaco,Local,Eurolliga
2354,Calathes,Laprovittola,Exum,Mirotic,Sanli,0,5,0,0,1,0,Monaco,Local,Eurolliga
2355,Calathes,Laprovittola,Exum,Mirotic,Sanli,-3,3,1,0,1,0,Monaco,Local,Eurolliga
2356,Calathes,Laprovittola,Exum,Mirotic,Sanli,-5,2,1,3,1,0,Monaco,Local,Eurolliga
2357,Calathes,Laprovittola,Exum,Mirotic,Sanli,-2,5,1,2,1,0,Monaco,Local,Eurolliga
2358,Calathes,Laprovittola,Exum,Mirotic,Sanli,-3,2,0,0,1,0,Monaco,Local,Eurolliga
2359,Calathes,Laprovittola,Exum,Mirotic,Sanli,-3,1,1,2,1,0,Monaco,Local,Eurolliga
2360,Laprovittola,Exum,Martinez,Mirotic,Sanli,-1,3,0,0,1,0,Monaco,Local,Eurolliga
2361,Laprovittola,Exum,Martinez,Mirotic,Sanli,-1,1,0,0,1,0,Monaco,Local,Eurolliga
2362,Laprovittola,Exum,Martinez,Mirotic,Sanli,-3,2,1,3,1,0,Monaco,Local,Eurolliga
2363,Jokubaitis,Kuric,Martinez,Mirotic,Sanli,0,2,0,0,1,0,Monaco,Local,Eurolliga
2364,Jokubaitis,Kuric,Martinez,Mirotic,Sanli,0,1,1,0,1,0,Monaco,Local,Eurolliga
2365,Jokubaitis,Kuric,Martinez,Mirotic,Sanli,0,1,0,0,1,0,Monaco,Local,Eurolliga
2366,Jokubaitis,Kuric,Martinez,Mirotic,Sanli,0,2,1,2,1,0,Monaco,Local,Eurolliga
2367,Jokubaitis,Kuric,Martinez,Mirotic,Sanli,2,5,0,0,1,0,Monaco,Local,Eurolliga
2368,Jokubaitis,Kuric,Martinez,Hayes-Davis,Sanli,0,2,1,2,1,0,Monaco,Local,Eurolliga
2369,Jokubaitis,Kuric,Martinez,Hayes-Davis,Davies,2,2,0,0,1,0,Monaco,Local,Eurolliga
2370,Jokubaitis,Kuric,Martinez,Hayes-Davis,Davies,2,1,0,0,1,0,Monaco,Local,Eurolliga
2371,Jokubaitis,Kuric,Martinez,Hayes-Davis,Davies,0,2,0,0,1,0,Monaco,Local,Eurolliga
2372,Jokubaitis,Kuric,Martinez,Hayes-Davis,Davies,0,2,1,2,2,0,Monaco,Local,Eurolliga
2373,Jokubaitis,Kuric,Martinez,Hayes-Davis,Davies,2,4,1,0,2,0,Monaco,Local,Eurolliga
2374,Jokubaitis,Kuric,Martinez,Hayes-Davis,Davies,-1,2,1,0,2,0,Monaco,Local,Eurolliga
2375,Jokubaitis,Kuric,Martinez,Hayes-Davis,Davies,-1,2,1,3,2,0,Monaco,Local,Eurolliga
2376,Calathes,Kuric,Martinez,Hayes-Davis,Davies,0,1,1,2,2,0,Monaco,Local,Eurolliga
2377,Calathes,Laprovittola,Kuric,Hayes-Davis,Davies,2,1,0,0,2,0,Monaco,Local,Eurolliga
2378,Calathes,Laprovittola,Kuric,Hayes-Davis,Davies,0,4,1,2,2,0,Monaco,Local,Eurolliga
2379,Calathes,Laprovittola,Kuric,Hayes-Davis,Davies,0,3,0,0,2,0,Monaco,Local,Eurolliga
2380,Calathes,Laprovittola,Kuric,Hayes-Davis,Davies,0,5,1,0,2,0,Monaco,Local,Eurolliga
2381,Calathes,Laprovittola,Kuric,Hayes-Davis,Davies,0,4,1,0,2,0,Monaco,Local,Eurolliga
2382,Calathes,Laprovittola,Exum,Hayes-Davis,Sanli,-1,4,1,3,2,0,Monaco,Local,Eurolliga
2383,Calathes,Laprovittola,Exum,Hayes-Davis,Sanli,0,4,0,0,2,0,Monaco,Local,Eurolliga
2384,Calathes,Laprovittola,Exum,Hayes-Davis,Sanli,0,1,1,2,2,0,Monaco,Local,Eurolliga
2385,Calathes,Laprovittola,Exum,Hayes-Davis,Sanli,2,5,0,0,2,0,Monaco,Local,Eurolliga
2386,Calathes,Laprovittola,Exum,Hayes-Davis,Sanli,2,5,1,0,2,0,Monaco,Local,Eurolliga
2387,Calathes,Exum,Martinez,Hayes-Davis,Sanli,2,2,0,0,2,0,Monaco,Local,Eurolliga
2388,Calathes,Exum,Martinez,Hayes-Davis,Sanli,2,1,0,0,2,0,Monaco,Local,Eurolliga
2389,Jokubaitis,Exum,Martinez,Hayes-Davis,Sanli,2,4,1,3,2,0,Monaco,Local,Eurolliga
2390,Jokubaitis,Exum,Martinez,Hayes-Davis,Davies,5,4,0,0,2,0,Monaco,Local,Eurolliga
2391,Jokubaitis,Laprovittola,Exum,Hayes-Davis,Davies,3,1,0,0,2,0,Monaco,Local,Eurolliga
2392,Jokubaitis,Laprovittola,Exum,Hayes-Davis,Davies,3,5,1,2,2,0,Monaco,Local,Eurolliga
2393,Jokubaitis,Laprovittola,Exum,Hayes-Davis,Davies,5,3,1,3,2,0,Monaco,Local,Eurolliga
2394,Calathes,Laprovittola,Exum,Mirotic,Sanli,6,2,1,2,3,0,Monaco,Local,Eurolliga
2395,Calathes,Laprovittola,Exum,Mirotic,Sanli,6,1,1,0,3,0,Monaco,Local,Eurolliga
2396,Calathes,Laprovittola,Exum,Mirotic,Sanli,6,3,1,3,3,0,Monaco,Local,Eurolliga
2397,Calathes,Laprovittola,Exum,Mirotic,Sanli,9,5,1,0,3,0,Monaco,Local,Eurolliga
2398,Calathes,Laprovittola,Exum,Mirotic,Sanli,9,4,1,2,3,0,Monaco,Local,Eurolliga
2399,Calathes,Laprovittola,Exum,Mirotic,Sanli,11,5,1,0,3,0,Monaco,Local,Eurolliga
2400,Calathes,Laprovittola,Exum,Mirotic,Sanli,9,2,1,0,3,0,Monaco,Local,Eurolliga
2401,Calathes,Laprovittola,Exum,Mirotic,Sanli,8,4,1,3,3,0,Monaco,Local,Eurolliga
2402,Calathes,Laprovittola,Exum,Mirotic,Sanli,11,5,1,2,3,0,Monaco,Local,Eurolliga
2403,Calathes,Laprovittola,Exum,Mirotic,Sanli,13,2,1,0,3,0,Monaco,Local,Eurolliga
